광역시도,시군구,행정구,구분,인구수,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
강원도, 홍천군,,계,68652 ,1739 ,2191 ,2400 ,2944 ,3468 ,3230 ,2846 ,3330 ,3692 ,4648 ,5657 ,7134 ,7876 ,5365 ,3782 ,3498 ,4855 ,2881 ,1974 ,1377 ,471 ,106 ,20 
강원도, 홍천군,,남자,35274 ,891 ,1082 ,1232 ,1528 ,2017 ,1972 ,1610 ,1763 ,1951 ,2539 ,2983 ,3717 ,4096 ,2833 ,1888 ,1527 ,1649 ,1123 ,527 ,372 ,119 ,32 ,4 
강원도, 홍천군,,여자,33379 ,848 ,1110 ,1168 ,1416 ,1452 ,1258 ,1236 ,1567 ,1742 ,2109 ,2674 ,3418 ,3780 ,2532 ,1894 ,1971 ,3206 ,1759 ,1447 ,1005 ,353 ,74 ,16 
강원도, 횡성군,,계,46150 ,965 ,1258 ,1491 ,2096 ,2133 ,1798 ,1545 ,1960 ,2178 ,2965 ,3881 ,4925 ,5728 ,4006 ,2832 ,2749 ,3643 ,2147 ,1496 ,997 ,390 ,90 ,20 
강원도, 횡성군,,남자,23624 ,514 ,647 ,764 ,1113 ,1184 ,1032 ,823 ,1028 ,1219 ,1629 ,2075 ,2572 ,2977 ,2109 ,1448 ,1237 ,1258 ,884 ,375 ,263 ,87 ,22 ,4 
강원도, 횡성군,,여자,22526 ,452 ,612 ,727 ,983 ,949 ,766 ,722 ,932 ,960 ,1336 ,1807 ,2353 ,2751 ,1897 ,1385 ,1512 ,2385 ,1263 ,1122 ,735 ,303 ,69 ,16 
강원도, 영월군,,계,38345 ,706 ,1022 ,1171 ,1769 ,1994 ,1359 ,1232 ,1618 ,1940 ,2715 ,3372 ,3994 ,4406 ,3327 ,2401 ,2418 ,2905 ,1781 ,1124 ,798 ,253 ,60 ,14 
강원도, 영월군,,남자,19824 ,369 ,547 ,619 ,953 ,1114 ,818 ,684 ,877 ,1067 ,1507 ,1889 ,2169 ,2338 ,1695 ,1166 ,1013 ,1003 ,706 ,297 ,214 ,60 ,20 ,4 
강원도, 영월군,,여자,18521 ,337 ,475 ,553 ,816 ,881 ,541 ,548 ,742 ,873 ,1208 ,1483 ,1825 ,2068 ,1632 ,1235 ,1406 ,1902 ,1075 ,827 ,584 ,193 ,40 ,11 
강원도, 평창군,,계,41489 ,798 ,1149 ,1377 ,1640 ,1869 ,1558 ,1405 ,1822 ,2283 ,3084 ,3684 ,4456 ,4977 ,3475 ,2613 ,2378 ,2926 ,1828 ,1099 ,740 ,264 ,80 ,16 
강원도, 평창군,,남자,21255 ,391 ,584 ,726 ,865 ,1074 ,902 ,764 ,990 ,1232 ,1708 ,2004 ,2341 ,2613 ,1769 ,1259 ,1056 ,982 ,714 ,268 ,190 ,53 ,21 ,5 
강원도, 평창군,,여자,20235 ,407 ,565 ,651 ,776 ,795 ,657 ,641 ,832 ,1051 ,1376 ,1680 ,2115 ,2364 ,1707 ,1354 ,1323 ,1944 ,1114 ,831 ,550 ,212 ,59 ,11 
강원도, 정선군,,계,36313 ,727 ,1090 ,1229 ,1387 ,1609 ,1261 ,1380 ,1796 ,2200 ,2747 ,3205 ,3751 ,4187 ,2950 ,2246 ,2173 ,2381 ,1435 ,946 ,637 ,229 ,71 ,10 
강원도, 정선군,,남자,18912 ,377 ,563 ,628 ,731 ,898 ,737 ,785 ,1010 ,1246 ,1643 ,1818 ,1988 ,2248 ,1503 ,1066 ,923 ,753 ,525 ,228 ,169 ,41 ,17 ,2 
강원도, 정선군,,여자,17402 ,350 ,527 ,601 ,656 ,711 ,524 ,596 ,786 ,954 ,1104 ,1387 ,1763 ,1939 ,1448 ,1180 ,1250 ,1628 ,911 ,718 ,468 ,188 ,54 ,8 
강원도, 철원군,,계,44768 ,1671 ,1734 ,1807 ,2117 ,2902 ,3074 ,2310 ,2418 ,2609 ,3171 ,3415 ,3878 ,3796 ,2624 ,2370 ,2386 ,2492 ,1540 ,952 ,592 ,288 ,59 ,13 
강원도, 철원군,,남자,23342 ,849 ,889 ,942 ,1097 ,1866 ,2040 ,1324 ,1268 ,1364 ,1740 ,1818 ,2063 ,1910 ,1222 ,1119 ,990 ,845 ,581 ,265 ,186 ,61 ,13 ,6 
강원도, 철원군,,여자,21426 ,822 ,845 ,865 ,1020 ,1036 ,1034 ,986 ,1150 ,1245 ,1431 ,1597 ,1815 ,1886 ,1402 ,1252 ,1396 ,1647 ,960 ,687 ,407 ,228 ,46 ,7 
강원도, 화천군,,계,24704 ,911 ,929 ,851 ,1008 ,1765 ,2151 ,1509 ,1329 ,1263 ,1510 ,1817 ,2112 ,2150 ,1449 ,1163 ,1280 ,1512 ,923 ,589 ,387 ,155 ,40 ,7 
강원도, 화천군,,남자,13401 ,452 ,472 ,417 ,532 ,1209 ,1516 ,924 ,723 ,718 ,799 ,986 ,1151 ,1155 ,763 ,531 ,548 ,507 ,334 ,173 ,124 ,32 ,15 ,3 
강원도, 화천군,,여자,11303 ,459 ,457 ,434 ,476 ,556 ,635 ,585 ,606 ,545 ,711 ,831 ,961 ,995 ,686 ,632 ,732 ,1005 ,590 ,416 ,263 ,124 ,25 ,4 
강원도, 양구군,,계,22379 ,891 ,904 ,855 ,1232 ,1498 ,1718 ,1279 ,1321 ,1184 ,1398 ,1599 ,1990 ,1957 ,1248 ,944 ,1103 ,1263 ,753 ,510 ,355 ,116 ,33 ,6 
강원도, 양구군,,남자,11903 ,431 ,471 ,445 ,615 ,1004 ,1166 ,753 ,688 ,634 ,777 ,861 ,1052 ,1039 ,667 ,415 ,469 ,419 ,283 ,136 ,95 ,30 ,10 ,2 
강원도, 양구군,,여자,10477 ,460 ,433 ,411 ,617 ,495 ,552 ,526 ,634 ,551 ,621 ,738 ,938 ,918 ,582 ,529 ,634 ,844 ,470 ,374 ,261 ,87 ,23 ,4 
강원도, 인제군,,계,31502 ,1259 ,1287 ,1165 ,1187 ,1892 ,2231 ,1876 ,2019 ,1895 ,2061 ,2338 ,2989 ,3006 ,1914 ,1308 ,1389 ,1689 ,1005 ,684 ,445 ,181 ,54 ,6 
강원도, 인제군,,남자,17042 ,641 ,677 ,587 ,632 ,1254 ,1488 ,1122 ,1099 ,1030 ,1186 ,1287 ,1545 ,1653 ,1007 ,648 ,632 ,559 ,372 ,187 ,121 ,41 ,22 ,3 
강원도, 인제군,,여자,14461 ,618 ,610 ,579 ,556 ,638 ,744 ,754 ,921 ,865 ,875 ,1051 ,1444 ,1354 ,908 ,661 ,757 ,1131 ,633 ,498 ,324 ,140 ,32 ,3 
강원도, 고성군,,계,26792 ,575 ,736 ,734 ,963 ,1493 ,1515 ,1070 ,1139 ,1258 ,1830 ,2191 ,2668 ,2870 ,2108 ,1761 ,1779 ,2107 ,1228 ,879 ,543 ,267 ,59 ,10 
강원도, 고성군,,남자,13864 ,286 ,386 ,402 ,519 ,926 ,992 ,644 ,613 ,705 ,1040 ,1224 ,1388 ,1508 ,1043 ,795 ,726 ,673 ,446 ,227 ,153 ,59 ,13 ,2 
강원도, 고성군,,여자,12928 ,290 ,350 ,332 ,444 ,567 ,523 ,426 ,526 ,554 ,790 ,967 ,1280 ,1362 ,1065 ,966 ,1054 ,1434 ,782 ,652 ,391 ,208 ,46 ,8 
강원도, 양양군,,계,27628 ,574 ,794 ,839 ,1062 ,1307 ,1070 ,1015 ,1348 ,1580 ,1938 ,2322 ,2735 ,2965 ,2333 ,1855 ,1809 ,2086 ,1221 ,866 ,541 ,245 ,70 ,10 
강원도, 양양군,,남자,14057 ,285 ,421 ,432 ,564 ,746 ,654 ,563 ,715 ,872 ,1064 ,1313 ,1394 ,1513 ,1131 ,910 ,782 ,701 ,475 ,226 ,163 ,52 ,11 ,0 
강원도, 양양군,,여자,13571 ,289 ,373 ,407 ,498 ,561 ,417 ,452 ,634 ,708 ,874 ,1010 ,1341 ,1453 ,1202 ,945 ,1027 ,1385 ,746 ,640 ,378 ,193 ,59 ,10 
충청북도,소계,,계,1590372 ,55147 ,71145 ,72149 ,79575 ,99449 ,99559 ,88138 ,107923 ,111594 ,128691 ,136457 ,135154 ,126875 ,86914 ,62559 ,56411 ,72635 ,42482 ,30154 ,21353 ,7071 ,1522 ,209 
충청북도,소계,,남자,805702 ,28311 ,36235 ,37325 ,41702 ,53884 ,56726 ,47504 ,56159 ,57825 ,66677 ,69992 ,69575 ,64127 ,42770 ,29820 ,23484 ,23591 ,15540 ,8051 ,6143 ,1580 ,300 ,29 
충청북도,소계,,여자,784671 ,26837 ,34910 ,34825 ,37873 ,45565 ,42834 ,40634 ,51765 ,53769 ,62014 ,66465 ,65579 ,62749 ,44145 ,32739 ,32927 ,49044 ,26942 ,22103 ,15210 ,5492 ,1222 ,180 
충청북도, 청주시,소계,계,837744 ,33297 ,42326 ,41860 ,45357 ,57554 ,61537 ,54165 ,64493 ,64502 ,71153 ,70961 ,65167 ,56321 ,36412 ,25381 ,21053 ,26209 ,15246 ,10963 ,7696 ,2619 ,576 ,73 
충청북도, 청주시,소계,남자,421806 ,17021 ,21556 ,21648 ,23779 ,30553 ,34418 ,28742 ,33126 ,32793 ,35700 ,35182 ,32907 ,27733 ,17654 ,11920 ,8740 ,8340 ,5502 ,2838 ,2196 ,532 ,104 ,7 
충청북도, 청주시,소계,여자,415938 ,16276 ,20770 ,20212 ,21579 ,27001 ,27120 ,25423 ,31368 ,31709 ,35454 ,35780 ,32260 ,28589 ,18758 ,13461 ,12314 ,17870 ,9744 ,8126 ,5500 ,2088 ,472 ,67 
충청북도, 청주시, 상당구,계,183083 ,6408 ,9018 ,9043 ,10514 ,12394 ,11277 ,9440 ,12302 ,13417 ,15884 ,16352 ,15508 ,13435 ,9072 ,6454 ,5563 ,7005 ,4073 ,2932 ,2004 ,756 ,153 ,20 
충청북도, 청주시, 상당구,남자,91044 ,3212 ,4632 ,4684 ,5495 ,6672 ,6150 ,4866 ,6188 ,6685 ,7847 ,8044 ,7892 ,6648 ,4478 ,3003 ,2294 ,2256 ,1466 ,790 ,582 ,177 ,31 ,2 
충청북도, 청주시, 상당구,여자,92040 ,3196 ,4386 ,4359 ,5019 ,5722 ,5127 ,4574 ,6114 ,6732 ,8037 ,8308 ,7617 ,6787 ,4594 ,3452 ,3270 ,4750 ,2608 ,2142 ,1422 ,580 ,122 ,19 
충청북도, 청주시, 서원구,계,197773 ,6141 ,8704 ,9811 ,11396 ,14932 ,13851 ,10707 ,12956 ,14239 ,17290 ,17909 ,16577 ,14757 ,9519 ,6707 ,5535 ,6747 ,3917 ,2830 ,1995 ,675 ,146 ,15 
충청북도, 청주시, 서원구,남자,98076 ,3151 ,4403 ,5070 ,6018 ,7902 ,7710 ,5603 ,6490 ,7045 ,8449 ,8715 ,8204 ,7179 ,4528 ,3089 ,2314 ,2209 ,1487 ,722 ,564 ,135 ,22 ,2 
충청북도, 청주시, 서원구,여자,99698 ,2990 ,4301 ,4742 ,5378 ,7030 ,6141 ,5104 ,6466 ,7194 ,8842 ,9194 ,8373 ,7578 ,4991 ,3618 ,3221 ,4539 ,2430 ,2109 ,1432 ,540 ,124 ,13 
충청북도, 청주시, 흥덕구,계,262632 ,11115 ,13325 ,12864 ,13947 ,18377 ,22272 ,19325 ,21469 ,20462 ,22380 ,22347 ,20004 ,16270 ,10063 ,6679 ,5241 ,6495 ,3776 ,2719 ,1942 ,616 ,144 ,18 
충청북도, 청주시, 흥덕구,남자,133185 ,5668 ,6792 ,6674 ,7298 ,9634 ,12453 ,10262 ,11122 ,10388 ,11274 ,11056 ,10188 ,8067 ,4890 ,3222 ,2179 ,2021 ,1324 ,697 ,556 ,114 ,27 ,1 
충청북도, 청주시, 흥덕구,여자,129448 ,5447 ,6534 ,6190 ,6649 ,8744 ,9820 ,9064 ,10347 ,10074 ,11106 ,11291 ,9816 ,8203 ,5174 ,3457 ,3062 ,4474 ,2452 ,2022 ,1386 ,502 ,117 ,17 
충청북도, 청주시, 청원구,계,194256 ,9634 ,11279 ,10142 ,9501 ,11851 ,14138 ,14693 ,17767 ,16385 ,15600 ,14354 ,13078 ,11861 ,7758 ,5542 ,4715 ,5963 ,3480 ,2483 ,1756 ,573 ,134 ,21 
충청북도, 청주시, 청원구,남자,99503 ,4990 ,5730 ,5220 ,4968 ,6345 ,8106 ,8012 ,9326 ,8675 ,8130 ,7367 ,6624 ,5839 ,3758 ,2607 ,1954 ,1855 ,1226 ,630 ,495 ,107 ,25 ,3 
충청북도, 청주시, 청원구,여자,94754 ,4644 ,5550 ,4922 ,4533 ,5506 ,6032 ,6682 ,8441 ,7710 ,7470 ,6987 ,6454 ,6022 ,4000 ,2936 ,2761 ,4108 ,2255 ,1853 ,1261 ,466 ,109 ,18 
충청북도, 충주시,,계,209084 ,6458 ,8494 ,9049 ,10188 ,12440 ,11952 ,10496 ,13074 ,14035 ,16933 ,18581 ,18841 ,17979 ,12379 ,8825 ,8546 ,10816 ,6433 ,4383 ,3161 ,979 ,222 ,22 
충청북도, 충주시,,남자,105733 ,3303 ,4271 ,4679 ,5324 ,6997 ,6957 ,5826 ,6890 ,7184 ,8724 ,9519 ,9648 ,9162 ,6013 ,4084 ,3607 ,3549 ,2356 ,1193 ,892 ,242 ,57 ,4 
충청북도, 충주시,,여자,103351 ,3155 ,4223 ,4371 ,4864 ,5444 ,4995 ,4670 ,6184 ,6852 ,8209 ,9062 ,9194 ,8818 ,6366 ,4741 ,4940 ,7267 ,4077 ,3190 ,2270 ,737 ,165 ,19 
충청북도, 제천시,,계,132883 ,3851 ,5181 ,5491 ,6517 ,8291 ,6705 ,5782 ,7456 ,8128 ,10414 ,11839 ,12192 ,12791 ,9135 ,6367 ,5920 ,6825 ,4179 ,2646 ,1863 ,612 ,144 ,28 
충청북도, 제천시,,남자,66629 ,2001 ,2591 ,2813 ,3392 ,4498 ,3817 ,3077 ,3824 ,4190 ,5344 ,6127 ,6138 ,6388 ,4532 ,3027 ,2522 ,2351 ,1605 ,746 ,578 ,137 ,27 ,5 
충청북도, 제천시,,여자,66254 ,1850 ,2590 ,2678 ,3125 ,3793 ,2888 ,2705 ,3632 ,3939 ,5070 ,5712 ,6055 ,6403 ,4604 ,3340 ,3398 ,4474 ,2574 ,1900 ,1285 ,476 ,117 ,23 
충청북도, 보은군,,계,32403 ,668 ,846 ,980 ,1197 ,1379 ,1065 ,984 ,1278 ,1376 ,1983 ,2591 ,3338 ,3755 ,2851 ,2282 ,2286 ,3548 ,1996 ,1552 ,1076 ,399 ,65 ,13 
충청북도, 보은군,,남자,16307 ,343 ,438 ,541 ,620 ,777 ,633 ,551 ,699 ,773 ,1123 ,1442 ,1811 ,1965 ,1419 ,1130 ,898 ,1146 ,726 ,420 ,316 ,95 ,10 ,0 
충청북도, 보은군,,여자,16096 ,325 ,408 ,439 ,578 ,602 ,432 ,434 ,579 ,603 ,860 ,1149 ,1527 ,1790 ,1432 ,1152 ,1388 ,2402 ,1270 ,1132 ,760 ,305 ,56 ,13 
충청북도, 옥천군,,계,50381 ,1048 ,1638 ,1868 ,2118 ,2536 ,1944 ,1633 ,2359 ,2739 ,3515 ,4144 ,4856 ,5277 ,4234 ,3211 ,3014 ,4251 ,2328 ,1923 ,1369 ,457 ,86 ,12 
충청북도, 옥천군,,남자,25424 ,557 ,850 ,974 ,1134 ,1424 ,1130 ,868 ,1213 ,1475 ,1937 ,2208 ,2589 ,2726 ,2132 ,1601 ,1235 ,1375 ,837 ,538 ,402 ,117 ,18 ,1 
충청북도, 옥천군,,여자,24958 ,492 ,788 ,894 ,984 ,1113 ,814 ,766 ,1146 ,1265 ,1578 ,1936 ,2268 ,2551 ,2103 ,1610 ,1779 ,2876 ,1491 ,1385 ,967 ,340 ,68 ,11 
충청북도, 영동군,,계,47737 ,1123 ,1333 ,1526 ,2021 ,2828 ,1779 ,1530 ,1901 ,2265 ,3185 ,3900 ,4643 ,5001 ,3902 ,3215 ,3227 ,4364 ,2569 ,1795 ,1273 ,424 ,90 ,9 
충청북도, 영동군,,남자,23732 ,598 ,669 ,810 ,1026 ,1500 ,1074 ,809 ,992 ,1203 ,1787 ,2121 ,2388 ,2567 ,1950 ,1508 ,1301 ,1434 ,935 ,499 ,381 ,99 ,18 ,1 
충청북도, 영동군,,여자,24005 ,525 ,665 ,717 ,995 ,1328 ,705 ,721 ,909 ,1062 ,1398 ,1779 ,2255 ,2435 ,1952 ,1707 ,1926 ,2930 ,1634 ,1297 ,892 ,325 ,72 ,8 
충청북도, 진천군,,계,81958 ,3453 ,4293 ,4091 ,3898 ,4303 ,4777 ,4837 ,6530 ,6574 ,6618 ,6830 ,6636 ,5832 ,4003 ,2886 ,2576 ,3825 ,2275 ,1550 ,1107 ,356 ,77 ,11 
충청북도, 진천군,,남자,42893 ,1786 ,2207 ,2120 ,2069 ,2414 ,2822 ,2705 ,3494 ,3564 ,3657 ,3751 ,3595 ,3049 ,1959 ,1437 ,1056 ,1213 ,829 ,385 ,302 ,70 ,11 ,3 
충청북도, 진천군,,여자,39065 ,1668 ,2086 ,1971 ,1829 ,1890 ,1955 ,2132 ,3036 ,3011 ,2961 ,3079 ,3042 ,2784 ,2044 ,1449 ,1520 ,2612 ,1447 ,1166 ,805 ,286 ,67 ,9 
충청북도, 괴산군,,계,38968 ,563 ,822 ,974 ,1266 ,1898 ,1488 ,1196 ,1466 ,1690 ,2358 ,3375 ,4295 ,4833 ,3619 ,2771 ,2698 ,3659 ,2117 ,1542 ,1105 ,345 ,77 ,16 
충청북도, 괴산군,,남자,19995 ,299 ,398 ,473 ,694 ,1081 ,901 ,686 ,815 ,954 ,1400 ,1860 ,2280 ,2617 ,1806 ,1416 ,1105 ,1215 ,806 ,409 ,314 ,74 ,17 ,5 
충청북도, 괴산군,,여자,18974 ,264 ,424 ,501 ,573 ,817 ,588 ,510 ,652 ,736 ,959 ,1515 ,2016 ,2217 ,1814 ,1355 ,1593 ,2444 ,1311 ,1133 ,791 ,271 ,61 ,11 
충청북도, 음성군,,계,93181 ,2643 ,3594 ,3670 ,4182 ,4811 ,4852 ,4424 ,5543 ,6238 ,7599 ,8613 ,9090 ,8674 ,5903 ,4224 ,3931 ,5194 ,2967 ,2227 ,1565 ,542 ,107 ,14 
충청북도, 음성군,,남자,49273 ,1351 ,1903 ,1886 ,2186 ,2731 ,2893 ,2521 ,3040 ,3475 ,4325 ,4788 ,5020 ,4633 ,3043 ,2088 ,1717 ,1675 ,1073 ,602 ,446 ,129 ,25 ,3 
충청북도, 음성군,,여자,43908 ,1292 ,1691 ,1784 ,1996 ,2080 ,1959 ,1903 ,2503 ,2763 ,3275 ,3825 ,4070 ,4041 ,2860 ,2136 ,2214 ,3519 ,1894 ,1625 ,1119 ,413 ,82 ,12 
충청북도, 단양군,,계,29143 ,518 ,729 ,934 ,1137 ,1257 ,1077 ,905 ,1172 ,1370 ,1992 ,2555 ,3160 ,3590 ,2520 ,2011 ,1884 ,2337 ,1408 ,929 ,661 ,211 ,49 ,9 
충청북도, 단양군,,남자,14783 ,264 ,388 ,494 ,599 ,728 ,642 ,500 ,610 ,776 ,1090 ,1381 ,1664 ,1849 ,1295 ,949 ,780 ,778 ,516 ,262 ,198 ,51 ,12 ,2 
충청북도, 단양군,,여자,14361 ,254 ,341 ,440 ,539 ,529 ,435 ,405 ,562 ,595 ,903 ,1174 ,1496 ,1741 ,1225 ,1062 ,1105 ,1559 ,892 ,668 ,463 ,160 ,37 ,8 
충청북도, 증평군,,계,36893 ,1528 ,1892 ,1709 ,1697 ,2154 ,2386 ,2187 ,2654 ,2679 ,2942 ,3072 ,2939 ,2823 ,1959 ,1388 ,1279 ,1610 ,966 ,644 ,480 ,130 ,31 ,4 
충청북도, 증평군,,남자,19130 ,791 ,965 ,890 ,882 ,1185 ,1442 ,1220 ,1458 ,1441 ,1593 ,1615 ,1538 ,1441 ,970 ,660 ,527 ,518 ,357 ,162 ,120 ,37 ,5 ,1 
충청북도, 증평군,,여자,17763 ,737 ,927 ,820 ,815 ,969 ,945 ,967 ,1196 ,1238 ,1350 ,1457 ,1401 ,1382 ,989 ,728 ,753 ,1092 ,610 ,483 ,360 ,94 ,27 ,3 
충청남도,소계,,계,2108088 ,76816 ,100397 ,100137 ,105001 ,122214 ,121365 ,120375 ,151822 ,154280 ,170880 ,167865 ,169512 ,155061 ,112848 ,89965 ,77896 ,111659 ,63329 ,48330 ,34598 ,10989 ,2394 ,350 
충청남도,소계,,남자,1075015 ,39278 ,51521 ,51875 ,54640 ,66377 ,67689 ,65233 ,80805 ,82002 ,91340 ,89018 ,88664 ,78351 ,55294 ,43192 ,32443 ,37298 ,23331 ,13967 ,10841 ,2621 ,459 ,47 
충청남도,소계,,여자,1033073 ,37538 ,48876 ,48262 ,50361 ,55837 ,53676 ,55143 ,71018 ,72279 ,79540 ,78847 ,80848 ,76710 ,57554 ,46773 ,45454 ,74361 ,39998 ,34363 ,23758 ,8368 ,1935 ,304 
충청남도, 천안시,소계,계,651484 ,28346 ,34965 ,33684 ,35483 ,45578 ,49889 ,48682 ,56923 ,53908 ,56659 ,53354 ,47968 ,37103 ,22964 ,16395 ,12895 ,16693 ,9602 ,7092 ,4977 ,1665 ,401 ,50 
충청남도, 천안시,소계,남자,331948 ,14546 ,17827 ,17512 ,18361 ,23678 ,26339 ,25929 ,30037 ,28091 ,28820 ,27062 ,24913 ,18888 ,11369 ,7762 ,5377 ,5441 ,3487 ,1954 ,1496 ,370 ,82 ,7 
충청남도, 천안시,소계,여자,319536 ,13801 ,17138 ,16172 ,17122 ,21900 ,23551 ,22753 ,26886 ,25817 ,27839 ,26292 ,23056 ,18215 ,11595 ,8633 ,7518 ,11253 ,6115 ,5138 ,3481 ,1295 ,319 ,43 
충청남도, 천안시, 동남구,계,256758 ,8947 ,12206 ,12879 ,13812 ,17819 ,17454 ,14958 ,18858 ,20265 ,22499 ,22005 ,21471 ,17908 ,11697 ,8395 ,6716 ,8873 ,5072 ,3801 ,2666 ,884 ,224 ,28 
충청남도, 천안시, 동남구,남자,130013 ,4624 ,6280 ,6698 ,7184 ,9311 ,9384 ,8005 ,9701 ,10426 ,11545 ,11139 ,11025 ,9056 ,5829 ,4034 ,2843 ,2933 ,1879 ,1054 ,806 ,197 ,49 ,3 
충청남도, 천안시, 동남구,여자,126745 ,4324 ,5926 ,6181 ,6628 ,8508 ,8070 ,6953 ,9157 ,9839 ,10954 ,10866 ,10447 ,8852 ,5868 ,4361 ,3873 ,5940 ,3193 ,2748 ,1860 ,688 ,175 ,26 
충청남도, 천안시, 서북구,계,394727 ,19399 ,22759 ,20805 ,21671 ,27759 ,32436 ,33724 ,38065 ,33643 ,34160 ,31349 ,26497 ,19195 ,11267 ,8001 ,6179 ,7821 ,4530 ,3291 ,2311 ,781 ,178 ,22 
충청남도, 천안시, 서북구,남자,201935 ,9922 ,11548 ,10814 ,11177 ,14367 ,16955 ,17924 ,20336 ,17665 ,17275 ,15923 ,13888 ,9832 ,5540 ,3729 ,2534 ,2508 ,1608 ,901 ,691 ,173 ,33 ,4 
충청남도, 천안시, 서북구,여자,192792 ,9477 ,11212 ,9991 ,10494 ,13392 ,15481 ,15800 ,17729 ,15978 ,16885 ,15426 ,12609 ,9364 ,5727 ,4272 ,3645 ,5313 ,2923 ,2390 ,1621 ,608 ,145 ,18 
충청남도, 공주시,,계,104677 ,2470 ,3515 ,3838 ,4604 ,6359 ,5250 ,4430 ,5305 ,5960 ,7458 ,8491 ,10026 ,10185 ,7601 ,5887 ,5328 ,7974 ,4425 ,3550 ,2558 ,806 ,161 ,25 
충청남도, 공주시,,남자,52455 ,1266 ,1839 ,1976 ,2393 ,3355 ,3049 ,2415 ,2782 ,3180 ,3920 ,4466 ,5115 ,5113 ,3789 ,2899 ,2203 ,2699 ,1608 ,1091 ,833 ,216 ,38 ,5 
충청남도, 공주시,,여자,52222 ,1204 ,1676 ,1862 ,2211 ,3005 ,2201 ,2015 ,2523 ,2781 ,3538 ,4025 ,4912 ,5073 ,3813 ,2989 ,3125 ,5275 ,2817 ,2459 ,1725 ,590 ,124 ,20 
충청남도, 보령시,,계,99853 ,2629 ,3707 ,3972 ,4499 ,5179 ,4474 ,4151 ,5526 ,6202 ,7728 ,8039 ,9172 ,9232 ,7277 ,5990 ,5038 ,7041 ,4050 ,2991 ,2101 ,710 ,157 ,23 
충청남도, 보령시,,남자,50593 ,1328 ,1854 ,2047 ,2352 ,2987 ,2651 ,2261 ,2989 ,3388 ,4250 ,4371 ,4763 ,4613 ,3480 ,2795 ,2109 ,2359 ,1519 ,840 ,652 ,160 ,25 ,4 
충청남도, 보령시,,여자,49260 ,1301 ,1853 ,1926 ,2148 ,2192 ,1824 ,1890 ,2537 ,2814 ,3478 ,3669 ,4409 ,4619 ,3798 ,3195 ,2929 ,4682 ,2532 ,2151 ,1449 ,551 ,132 ,20 
충청남도, 아산시,,계,313250 ,14636 ,19364 ,17971 ,16400 ,17568 ,18673 ,20634 ,28813 ,28084 ,27111 ,23899 ,21384 ,17970 ,12423 ,9628 ,8010 ,10686 ,6214 ,4473 ,3238 ,994 ,210 ,31 
충청남도, 아산시,,남자,162307 ,7483 ,9978 ,9212 ,8468 ,9600 ,10427 ,10953 ,15375 ,15194 ,14841 ,12892 ,11459 ,9085 ,5970 ,4459 ,3351 ,3565 ,2319 ,1246 ,978 ,217 ,47 ,4 
충청남도, 아산시,,여자,150943 ,7153 ,9386 ,8759 ,7932 ,7968 ,8246 ,9681 ,13438 ,12891 ,12271 ,11007 ,9925 ,8885 ,6453 ,5170 ,4659 ,7122 ,3895 ,3227 ,2260 ,777 ,163 ,28 
충청남도, 서산시,,계,174315 ,6957 ,8784 ,8583 ,8920 ,9458 ,9783 ,10038 ,12361 ,13023 ,14479 ,14203 ,13889 ,12269 ,8792 ,7358 ,6236 ,9185 ,5049 ,4137 ,2954 ,925 ,222 ,37 
충청남도, 서산시,,남자,90479 ,3547 ,4543 ,4465 ,4798 ,5420 ,5909 ,5708 ,6597 ,6903 ,7799 ,7603 ,7330 ,6195 ,4326 ,3638 ,2684 ,3018 ,1896 ,1122 ,894 ,194 ,30 ,5 
충청남도, 서산시,,여자,83837 ,3410 ,4242 ,4118 ,4122 ,4039 ,3875 ,4330 ,5764 ,6120 ,6680 ,6600 ,6559 ,6074 ,4466 ,3721 ,3552 ,6168 ,3153 ,3015 ,2060 ,731 ,192 ,32 
충청남도, 논산시,,계,116626 ,3218 ,4254 ,4715 ,5341 ,6186 ,5422 ,4967 ,6018 ,6760 ,8684 ,9326 ,10502 ,10992 ,8376 ,6668 ,6153 ,9048 ,5103 ,3946 ,2823 ,908 ,179 ,36 
충청남도, 논산시,,남자,58349 ,1653 ,2183 ,2421 ,2768 ,3443 ,3062 ,2669 ,3131 ,3557 ,4673 ,4979 ,5436 ,5610 ,4128 ,3140 ,2512 ,2988 ,1817 ,1172 ,891 ,232 ,40 ,10 
충청남도, 논산시,,여자,58277 ,1565 ,2071 ,2294 ,2573 ,2744 ,2360 ,2298 ,2888 ,3203 ,4011 ,4347 ,5066 ,5382 ,4248 ,3528 ,3641 ,6060 ,3286 ,2774 ,1932 ,677 ,139 ,27 
충청남도, 계룡시,,계,42707 ,1548 ,2469 ,3022 ,3390 ,2890 ,2032 ,1722 ,2974 ,3704 ,4690 ,3828 ,2981 ,2550 ,1682 ,1120 ,858 ,1251 ,687 ,564 ,396 ,133 ,31 ,5 
